machine_id,temperature,vibration,pressure,rpm,power_consumption,cycle_count,operating_hours,failure
M004,51.33460048639384,2.1606499403531165,114.50376101613202,1466.4736949023272,56.10008464611197,8181,4702,0
M004,80.07513689836922,2.6622629821596195,89.15390342631783,1722.6001398277363,45.36527544339347,4280,1920,0
M003,63.15370174239996,0.9608888316322608,104.64333470150727,1706.2085477565322,44.3861812272329,5696,3231,0
M003,77.90625599162769,3.6875480552367934,108.15009395498572,1763.7215656356088,47.41394437561114,742,1332,0
M002,50.298961822881644,2.245114284372618,87.09214198028141,1276.4211322559586,47.14396408439188,6424,2744,0
M004,78.92597338299309,2.7267940464018037,98.91283420608947,1343.1776931887523,44.2589152642267,4181,2260,0
M004,57.88828070719219,1.3718506002443576,97.65244254686185,1722.8164872270877,50.11097657740781,8268,3498,0
M004,77.30764119066525,3.2863821369955337,91.7239322225156,1381.6708369315108,45.533779230335576,1991,3413,0
M001,70.14273067836434,1.7429475911869354,134.52512278076162,1195.7134038171384,50.80258364604917,5256,205,1
M004,60.460605806033556,2.2775525134935317,88.55340469831786,1606.519297522813,38.10257748359974,3705,1809,0
M001,65.9296368707322,1.0668939228128909,115.07395441101825,1390.5563119468054,48.28753783494386,1016,899,0
M002,76.86318456956701,1.0030683735978732,94.10798474678288,1857.95815406168,41.22963528250999,8288,747,0
M001,71.05894453115235,2.6882053064528826,83.70045716672078,1559.2369107976926,44.86840545201707,994,4972,0
M002,75.84412980472484,1.556393169792614,101.54221364732604,1532.0518573283332,51.147190744268244,9746,2629,1
M004,89.76440584515485,1.146176912495623,109.7364007658125,1426.1512216768485,37.16801908196034,6941,2442,1
M004,54.357583882889486,1.3568166579729697,113.80764362598518,1818.1670667853944,43.4207409818229,9224,4432,1
M002,86.17212574968624,2.6989530717174213,123.43397665982604,1571.7108919779641,54.55171507869067,8274,1761,1
M003,71.04355937523214,1.370962138796389,144.1786943490265,1418.3000963687587,38.69457726507359,9727,4876,1
M002,61.01215951676872,1.882345068397836,103.75771305633396,1341.1832586789105,64.22293712223046,4525,4374,0
M003,56.696863742610105,2.015027750287097,90.05361739261919,1485.3053890871565,59.63526364904517,5209,2296,0
M001,68.10879609222967,0.08265111398970104,106.79311490192337,1304.4706325690388,46.043783324381764,512,4928,0
M001,79.2165011192446,0.528873594626482,96.00680574390263,1705.7754883357889,43.70232249771949,1922,1731,0
M001,68.72450879622465,2.3362778892475626,113.88949194778345,1138.3315891951531,51.61551922668386,1697,3998,0
M004,85.11154930247348,1.2629706388473028,80.54253555451417,1472.097194333386,38.420301943782725,1914,2959,1
M001,55.48824309948441,3.0567249112804182,135.52501813600657,1622.0267090175869,33.982858201340534,4753,938,1
M003,69.87911052153946,2.9668071042505444,112.8407214216327,1568.4238840219314,46.325319007579466,6816,4619,0
M001,57.47606555586881,2.7191686663554373,74.73993973305753,1356.543405396866,48.92760986798247,8838,4555,1
M002,73.63631882624968,3.8197717873125976,89.36456646527542,1632.05174134131,50.75541779482824,797,2164,0
M002,78.868873900973,1.916910672256817,112.24121566170908,1322.7921223228186,45.08207507105693,8268,2873,0
M004,65.79238206318946,2.648881925903839,117.64516084257181,1495.523068700638,60.19157383579958,6224,1450,0
M002,43.95786143372866,1.4155990234039688,80.91643559152055,1630.3683143960711,38.03888273212893,6697,1203,0
M003,71.98948146796495,4.452369912868724,110.69538775649423,1592.5825558986226,40.89390292033521,8933,1872,1
M001,74.3673855173351,3.983633652436019,70.78990191007115,1364.9921977161064,53.89308764915849,1225,4491,0
M004,74.04294754961698,2.011880434517792,98.6599620179343,1739.4989033128727,40.70682091490287,5566,3024,0
M001,82.35782191822155,2.386586229905192,116.68070263154809,1517.3389142971068,40.39743638242147,9156,2055,1
M001,59.28946320350951,3.3592975993648055,91.7272640484553,1648.5990821878304,50.98683833765731,5922,2191,0
M003,76.8021610545045,1.8528604951858931,77.3961655129298,1805.8202013346495,41.57181903747175,5036,1678,0
M002,81.92507512477975,1.3433759292002954,102.1932219456634,1723.5041097549215,48.9353245766345,8503,4382,1
M002,52.21412415993483,2.8739897510068824,90.92921700046783,1724.0258812662087,44.40114752273794,2646,2537,0
M001,73.19651825918977,2.0784392460836703,109.44337549098753,1538.5359859698945,43.10669037301808,7684,1665,0
M004,64.95820168992329,2.1829944496452605,86.7201035167291,1658.787024182102,33.18155686924048,2731,4728,0
M002,69.18477326898355,1.1657286569320346,88.4104466552035,1542.7193149128632,51.1165052225707,8824,4824,1
M004,73.47676483538336,0.2823278516366037,69.68496518685635,1258.1351064443174,40.022480063096566,4694,4126,0
M002,65.12771435886448,2.236142409879101,102.54917066577224,1560.5487585010085,48.65406237175584,5545,3011,0
M004,63.24291920838388,2.9049620414942,97.58642592585102,1551.2721967476932,45.90316081321148,3681,243,0
M003,70.34152417488025,1.7741932509239582,82.17422993889893,1616.7458723043637,48.34793553040093,414,139,0
M004,59.12754061137197,3.4364295195588666,102.90698070650637,1474.4006049573209,48.802597007893915,9734,2448,1
M003,59.141748711148146,1.2960836745844555,115.40605450966208,1347.7088886472297,51.54902600734611,8963,724,1
M003,76.79373282956503,0.9452955450340801,96.76648084871576,1631.3012166350454,44.17792558806846,4479,1564,0
M004,58.51205964841344,1.9327696928038687,104.0225042473296,1237.3455425495504,59.941571834186945,7199,4259,0
M003,76.66312500909211,1.9174074246487096,104.09966874377746,1791.763827171294,35.220799513155384,8678,103,1
M001,74.6259129285395,2.7699687313352226,81.9350525923156,1453.7163877590015,48.18727105178217,9971,4047,1
M003,52.741932712094034,1.2250371759360152,130.84878731061394,1549.1056344112337,56.68984781128694,7532,62,1
M002,63.22435347664345,3.368094236814898,92.93725254816574,1611.7116306563144,53.81418042402083,6407,2062,0
M004,81.94109403047372,3.966916962508254,109.84174302790406,1618.137608968838,42.201315387771224,7309,3869,0
M001,60.18834468860318,1.9608559730316582,111.53822915843574,1218.203140009653,43.53403605609581,8221,3565,0
M004,65.35595737690612,3.2497104201843188,97.90607309326373,1664.8173161088528,41.94565952538717,8321,2226,0
M002,74.62060893251896,0.9435029293747399,109.10192537589452,1560.6307656752547,54.79382104531511,7945,1546,0
M002,77.83390509282596,3.075221541181916,103.68728832724584,1372.9477230882783,44.08061017187593,5189,4822,0
M002,67.48461113955504,3.047276408559463,78.7354036415889,1350.0666098108172,52.0409847049876,4214,4072,0
M003,64.02489805308359,2.8634372801898786,95.01590948124867,1433.1893835886308,52.11441131260764,2374,4833,0
M003,84.22369861698508,1.984436911129706,90.81173646468908,1240.2516626779015,68.94714774588297,3983,3646,0
M004,87.3889966379758,-0.9542489412420312,93.07382437980809,1844.453478197405,52.50601007841363,207,1790,1
M004,79.78858050781795,1.3582728563478708,80.43995233245043,1797.2302650286688,43.51084788199629,8139,129,0
M001,70.85318142565023,1.374083982315398,116.89650575119046,1590.3400401951878,38.318797903468806,9173,3015,1
M001,61.91734278359074,1.0217450619395225,124.0298898192012,1455.320316731582,47.79317828289803,4302,926,0
M004,61.695555934434346,2.1222430045470664,114.67004463997613,1460.578402412521,49.047313260581454,6911,1980,0
M003,75.22514105265758,1.5810365544787652,119.05793836220714,1651.6131412347936,32.31440378087555,6690,1725,0
M002,74.18398220888683,1.1753879902349782,94.83047744487766,1851.56537990039,44.289166717655895,111,1819,0
M004,84.01598592946429,0.9411998517521802,90.45614747520945,1385.9206520806513,52.37882034262042,7153,4544,0
M001,76.50450092536138,1.2844870145147713,88.32119429782432,1276.4827914753353,45.7411546378706,4709,2207,0
M003,54.96919698240182,3.1214992118499283,109.66097384435834,1809.5281547190543,57.7489902856467,5040,3288,0
M004,80.51947617722918,1.338974945372506,103.40594579716225,1142.5722824831096,37.53314844223584,1409,4783,0
M004,60.01939372685587,1.4850612935667276,98.84167432602361,1298.2938383494707,55.41506256122573,8897,2895,1
M003,66.16028728047648,1.5433023849767538,119.42722816293015,1450.6284214978295,57.31111793220762,5872,1756,0
M004,72.50200206251695,2.3389935138094198,106.07412030723015,1187.913306438994,57.65197180673229,8132,2537,0
M003,89.95667489783965,2.456249488528533,87.42013543719123,1722.4298125613195,37.47314892276497,6275,2327,1
M002,101.09918556005361,-1.044656539243162,89.78636756296459,1671.38105410102,52.516422366859075,6993,2128,1
M003,76.06723059136183,3.021635213827608,110.22989948881218,1385.0413545569365,44.64996705182788,4199,3196,0
M003,68.16803381279612,3.436368034243754,115.62599278981895,1755.9228238355495,38.75086046413679,2600,2217,0
M003,75.3450564848055,0.9498134626383306,108.27520348383955,1789.8584856807652,46.68905820021033,4857,3653,0
M004,78.87655425873837,1.0277017552651653,128.45333121808122,1477.3658703419874,42.76017606479353,7806,3161,1
M004,66.79332374442808,1.5497466122217285,124.52510748597129,1409.8663644863984,57.366003745310955,6805,2427,0
M003,87.95211355912322,1.2439959805433953,106.61553752276144,1951.9204055484956,54.104506744108555,7498,4955,1
M004,72.30070759191402,2.2239268739466063,87.42129010777747,1644.232364416831,40.780444255129055,5039,4259,0
M001,74.97743089091394,0.05347471364113576,80.3501873240235,1551.2649305937707,44.206229489352566,9039,414,1
M001,76.65924252054461,0.8820723919632603,94.18927382477928,1772.7091893279226,46.95442059506701,2943,4094,0
M004,74.21586610614456,3.5391972001749075,111.29820169624236,1560.3861270006043,49.42075882145682,8067,4250,0
M004,78.38940500469613,1.0717800326519822,127.39970618967907,1398.8758828161624,58.05102619843024,8360,1835,1
M003,63.82746813453077,3.243428278102925,106.261705516162,1516.0319520975106,55.526258611845066,6700,2068,0
M002,64.4169824605397,2.3553381955901367,117.53084191346855,1707.730857463947,50.41113575179872,984,2870,0
M004,58.99845767028305,0.19073228541174192,96.32038770718296,1101.5628867301573,47.91480920084062,1107,1022,0
M001,74.39501230620226,2.6353291952162063,109.34153687841325,1442.3938521121559,35.813167723140225,8298,398,0
M003,77.78936503512114,1.8823326978071466,112.35035244215759,1776.611479716321,60.33598100900845,7432,2977,0
M004,74.57772866151886,1.5445329437502595,70.30608586221207,1397.6263197812964,46.42322721707474,4342,2919,0
M001,86.74492433347538,2.2449570931720038,93.79841796435235,1809.221712086282,62.43872192341006,1553,3970,1
M001,69.94403981170953,2.474633485566792,114.24550576416804,1782.9487638719625,51.56887433705468,2002,128,0
M002,76.68741655592513,2.70759182197462,104.11702503454848,1486.8941769022097,66.20227366897156,8104,1532,0
M003,59.08299123860686,3.178252847548002,82.052274277736,1386.2921390221998,54.85057226693053,497,1050,0
M003,66.12900297525599,2.4081359127783566,63.54816436408966,1442.528225170073,38.54384295023297,4949,2952,0
M002,76.95537757565778,0.6243659112136382,94.51328882046991,2032.922898400287,45.0846761579103,1421,343,0
M002,78.49102110743144,1.526354542348809,98.92621460659181,1874.8848893866489,48.64692031462428,3474,1424,0
M003,67.06033052335818,4.943048335268621,86.74115575257483,1525.0781943613476,43.00973690313341,5980,603,1
M003,69.28400748141934,2.7244910603817276,102.14627405541992,1378.369289675918,46.98351346254365,4373,1590,0
M004,54.821262533191906,4.3692873008114965,107.59580120849341,1523.4082071162527,39.06448673134312,8733,4828,1
M004,66.42970799193391,3.395434082199185,110.06030756089349,1548.765385323353,50.04577024879298,7310,4251,0
M002,78.90383163519786,2.2418020715557487,64.66121612601518,1251.3282524781291,51.89929559208752,8980,2148,1
M004,75.75205016106567,2.3014070697811175,80.2857235328782,1516.008253843052,41.96712474235105,8547,747,1
M001,75.00665721381209,1.9634199601231541,95.43066027467897,1764.480864962346,65.5220343478553,5643,499,0
M004,70.49773687180961,0.2621953841535005,108.58259696556195,1140.1286637567052,50.50810609024367,9418,3356,1
M004,70.07063158628176,2.0180472524682243,107.33851020325054,1665.3167930274496,43.4660730710167,8441,385,0
M001,63.39678860526553,3.210674552542197,107.07804921815014,1774.959594010956,36.96368560027826,6178,4233,0
M002,76.98828420202534,1.4003600051787963,94.24873087046602,1387.8885309811265,50.47954311517735,531,4343,0
M001,74.20972944389389,2.4119529990618096,95.08549844035059,1838.8351516382113,47.916091737493176,8750,1735,1
M004,74.92018847992799,2.8515910458931972,89.07506097367389,1361.932587510331,56.264327258291544,1619,2557,0
M002,64.7396515733242,1.0903195606875244,111.52291192158772,1588.2165323720808,48.85303788022426,1291,4822,0
M004,48.46657080128756,1.5486971356563353,86.19266818390633,1438.645463067274,40.450249741850186,3124,1178,0
M001,80.97152711753695,0.9820885095228409,112.75054592784355,1438.6007285674793,63.36574636942065,4880,879,0
M001,65.21162543991596,1.1778343933105933,103.11779857206469,1376.540186048391,53.48499903605749,4113,1505,0
M004,61.372242359568794,0.7123947163469388,99.3243328231727,1639.715096172404,47.96713030721313,9319,1006,1
M003,76.93478911913994,1.0995515386219732,90.14934400335301,1669.76109154629,51.31710825159791,3911,3657,0
M003,66.07987360080871,3.419455680797839,79.6668720825381,1487.1155600845623,53.792335652493264,7159,2305,0
M001,80.59936384046622,1.0845229709097075,90.28520865432931,1228.0063572655451,38.56914708885252,1107,272,0
M001,76.17005949576698,2.12645921906069,95.0498969706267,1580.634033326878,51.26155375970248,5427,2895,0
M003,76.83569323200477,1.4971312463290443,64.46463532628123,1584.4028718821387,46.39901221364887,5270,3095,0
M003,56.340442887994655,3.1788659370369388,97.03967266998004,1456.6569977227146,54.058399885038014,6496,2872,0
M004,82.11943985386401,3.3111622966036167,113.86536052039008,1873.4462574361617,44.07854460314977,1687,1606,0
M004,72.61250531233856,2.864069982138947,108.50826858150809,1187.2141470198692,45.16238515922334,5987,4690,0
M003,66.30722860753797,2.3061345531027553,92.55691186387739,1056.5432579492863,63.30296878851246,4471,2447,0
M004,71.43388467342251,1.7689404631591015,100.70404447622842,1353.8330200604657,59.84729672705709,5681,2851,0
M004,52.2376476710168,0.8081252958087501,91.65753145867001,1642.08490681829,23.635510560261533,3475,1324,0
M002,74.08652811480671,3.943528881122197,102.23141100003544,1288.831072513232,59.254095859714496,2577,2057,0
M004,59.706284918179286,1.2403269822474465,123.10161735616047,1303.805816294785,49.410783789937945,2532,3902,0
M001,56.47329714156466,2.6636463470328415,114.52748203937314,1690.204267235631,44.3345434968079,4217,3122,0
M004,54.77640813782109,3.0595655726233972,107.81191458539129,1592.50958455955,41.9426021143388,6937,2766,0
M004,81.12688374989925,1.4447195030946705,92.60672631424423,1575.41218192568,42.407058973760094,2029,2154,0
M003,63.707366063072115,3.038012527315962,111.24907589417258,1656.2857838931056,44.56051244193268,9335,4866,1
M001,85.337277099165,2.7642132033388553,74.6968457294042,1414.9614093454231,40.98293933054525,5958,1729,1
M004,64.64198536947703,3.7279638353817655,96.21469777013664,1424.2031851883617,39.16320271141886,5418,4585,0
M004,52.92642042407053,1.5306535335732887,108.75567129735924,1661.955854512285,41.676958793248716,6190,2722,0
M002,58.83475560051341,0.7141359827202851,111.10631821071627,1231.02264384376,52.587150840525496,7764,4570,0
M004,82.35811620006939,1.4945102445554888,110.04826735323611,1071.4560307202908,50.40072118856638,9939,4676,1
M004,68.44101822063332,2.2088535425343316,104.42246033814541,1413.343165274429,54.44685161241485,4819,2894,0
M002,64.51712703509399,2.0582127270850563,97.06412531374176,1686.1746578131383,49.469041286319566,5919,3363,0
M003,71.60018225852788,1.6065621037254496,108.06963954739733,1551.1119397973607,39.54656535484167,8409,1840,0
M004,75.01782736167544,0.09080254102275709,85.7070843912055,1671.4583008246032,53.95552738794885,2810,1961,0
M002,81.1739881590246,2.4704829961291064,87.32984105060125,1096.7411379153668,41.96248576900068,3415,4424,0
M001,84.48499229892926,3.9723444790822002,100.92602014690445,1563.0993616646983,55.17291441591147,5952,4862,0
